Counter	AF3	F7	F3	FC5	T7	P7	O1	O2	P8	T8	FC6	F4	F8	AF4	GyroX	GyroY	Timestamp	FUNC_ID	FUNC_VALUE	MARKER	SYNC_SIGNAL	CMS_Q	DRL_Q	AF3_Q	F7_Q	F3_Q	FC5_Q	T7_Q	P7_Q	O1_Q	O2_Q	P8_Q	T8_Q	FC6_Q	F4_Q	F8_Q	AF4_Q
71.000000	4359.487179	4388.205128	4406.666667	3712.307692	4381.025641	4610.769231	4630.256410	4524.615385	4026.666667	4102.051282	4517.948718	4439.487179	4268.717949	3962.051282	1734.000000	1677.000000	40.812000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72.000000	4358.974359	4385.641026	4406.153846	3713.333333	4381.538462	4611.794872	4631.282051	4521.025641	4024.102564	4099.487179	4517.435897	4441.025641	4268.717949	3959.487179	1734.000000	1678.000000	40.812000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73.000000	4358.461538	4385.128205	4408.717949	3714.358974	4383.076923	4611.282051	4632.820513	4524.102564	4023.589744	4098.461538	4515.897436	4440.512821	4268.717949	3958.974359	1734.000000	1677.000000	40.828000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74.000000	4360.000000	4388.717949	4408.205128	3713.333333	4382.051282	4611.282051	4630.769231	4527.179487	4023.076923	4100.000000	4515.384615	4438.461538	4267.692308	3957.948718	1734.000000	1678.000000	40.828000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75.000000	4361.538462	4388.717949	4406.153846	3711.282051	4381.538462	4611.282051	4631.282051	4524.615385	4025.128205	4101.538462	4517.435897	4440.000000	4269.230769	3960.000000	1734.000000	1677.000000	40.844000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76.000000	4360.512821	4386.666667	4408.205128	3712.820513	4382.051282	4611.794872	4631.794872	4524.615385	4025.128205	4104.615385	4514.871795	4442.051282	4269.743590	3961.025641	1734.000000	1678.000000	40.844000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77.000000	4361.025641	4389.230769	4409.743590	3715.384615	4382.564103	4612.820513	4629.743590	4527.692308	4024.615385	4105.641026	4515.897436	4440.512821	4268.205128	3962.051282	1734.000000	1677.000000	40.860000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78.000000	4361.025641	4391.282051	4408.717949	3714.358974	4382.564103	4610.769231	4629.743590	4524.102564	4029.743590	4100.000000	4520.512821	4440.512821	4268.205128	3958.461538	1735.000000	1678.000000	40.864000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79.000000	4361.538462	4388.717949	4408.205128	3713.333333	4383.076923	4609.743590	4630.769231	4521.025641	4031.794872	4098.974359	4521.025641	4441.538462	4269.743590	3958.461538	1735.000000	1677.000000	40.864000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80.000000	4361.025641	4386.666667	4408.205128	3712.307692	4382.051282	4611.794872	4632.307692	4526.153846	4023.076923	4103.076923	4515.897436	4440.000000	4267.179487	3958.461538	1733.000000	1678.000000	40.879000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81.000000	4358.974359	4389.743590	4407.179487	3709.743590	4380.512821	4611.794872	4631.282051	4528.717949	4022.564103	4104.102564	4516.923077	4437.948718	4266.153846	3960.000000	1735.000000	1678.000000	40.879000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
82.000000	4357.435897	4390.769231	4407.179487	3711.794872	4381.538462	4609.230769	4630.256410	4526.153846	4026.666667	4102.564103	4518.461538	4437.948718	4267.179487	3961.538462	1733.000000	1677.000000	40.895000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83.000000	4359.487179	4388.717949	4408.717949	3716.410256	4383.589744	4609.743590	4632.307692	4525.641026	4023.076923	4103.076923	4517.948718	4441.538462	4265.641026	3960.512821	1733.000000	1678.000000	40.895000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84.000000	4360.512821	4389.230769	4409.743590	3713.846154	4383.076923	4613.846154	4632.820513	4527.179487	4025.128205	4104.615385	4516.410256	4443.589744	4265.128205	3959.487179	1734.000000	1677.000000	40.911000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85.000000	4360.000000	4389.743590	4409.230769	3710.769231	4382.564103	4611.282051	4629.743590	4525.641026	4032.307692	4102.564103	4514.871795	4441.538462	4268.205128	3960.512821	1734.000000	1678.000000	40.911000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
86.000000	4360.512821	4388.717949	4409.230769	3712.820513	4382.564103	4607.692308	4627.692308	4524.615385	4030.256410	4102.051282	4515.897436	4441.025641	4268.205128	3961.025641	1734.000000	1677.000000	40.926000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87.000000	4359.487179	4387.692308	4410.769231	3715.897436	4383.076923	4608.717949	4629.743590	4526.153846	4022.564103	4104.102564	4516.410256	4441.025641	4266.666667	3959.487179	1734.000000	1677.000000	40.926000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
88.000000	4358.461538	4388.205128	4408.717949	3713.333333	4384.102564	4610.256410	4631.794872	4524.102564	4020.512821	4103.589744	4515.897436	4440.512821	4267.179487	3960.512821	1735.000000	1677.000000	40.942000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
89.000000	4359.487179	4388.717949	4407.179487	3709.743590	4383.076923	4611.794872	4631.282051	4523.589744	4022.051282	4100.512821	4515.384615	4443.076923	4267.179487	3958.461538	1734.000000	1677.000000	40.942000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90.000000	4361.025641	4386.666667	4408.205128	3710.256410	4381.025641	4612.820513	4628.717949	4523.589744	4023.589744	4101.025641	4515.384615	4440.512821	4268.205128	3958.461538	1735.000000	1677.000000	40.958000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91.000000	4360.512821	4385.128205	4410.256410	3714.358974	4381.538462	4611.282051	4630.256410	4523.076923	4024.102564	4105.128205	4516.923077	4436.923077	4270.769231	3960.000000	1733.000000	1678.000000	40.958000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
