Counter	AF3	F7	F3	FC5	T7	P7	O1	O2	P8	T8	FC6	F4	F8	AF4	GyroX	GyroY	Timestamp	FUNC_ID	FUNC_VALUE	MARKER	SYNC_SIGNAL
96.000000	4386.153846	4444.615385	4391.794872	3746.153846	4383.589744	4619.487179	4623.589744	4538.974359	4040.000000	4122.051282	4525.128205	4430.256410	4267.692308	3987.692308	1740.000000	1676.000000	30.905000	0.000000	0.000000	0.000000	0.000000
97.000000	4366.153846	4416.923077	4392.307692	3734.358974	4385.128205	4616.923077	4620.000000	4531.282051	4030.256410	4109.230769	4517.948718	4433.846154	4261.025641	3965.641026	1739.000000	1678.000000	30.920000	0.000000	0.000000	0.000000	0.000000
98.000000	4349.743590	4391.794872	4399.487179	3713.333333	4386.666667	4614.358974	4630.256410	4518.974359	4018.974359	4089.743590	4509.230769	4440.000000	4248.205128	3943.589744	1741.000000	1677.000000	30.920000	0.000000	0.000000	0.000000	0.000000
99.000000	4359.487179	4406.666667	4397.948718	3716.410256	4384.102564	4616.923077	4636.410256	4517.948718	4020.512821	4093.846154	4511.282051	4432.820513	4247.179487	3950.256410	1739.000000	1679.000000	30.936000	0.000000	0.000000	0.000000	0.000000
100.000000	4350.769231	4400.000000	4403.076923	3715.384615	4382.051282	4614.358974	4632.307692	4525.641026	4025.128205	4099.487179	4515.384615	4437.948718	4250.256410	3946.666667	1741.000000	1680.000000	30.936000	0.000000	0.000000	0.000000	0.000000
101.000000	4323.076923	4367.692308	4413.846154	3688.205128	4388.205128	4604.102564	4633.846154	4517.948718	4014.871795	4078.974359	4509.743590	4451.794872	4242.051282	3918.461538	1739.000000	1678.000000	30.952000	0.000000	0.000000	0.000000	0.000000
102.000000	4336.410256	4383.589744	4415.384615	3687.179487	4388.205128	4603.076923	4638.461538	4517.948718	4016.410256	4082.564103	4509.743590	4447.692308	4241.538462	3926.666667	1739.000000	1678.000000	30.952000	0.000000	0.000000	0.000000	0.000000
103.000000	4364.102564	4411.282051	4414.871795	3711.282051	4382.564103	4611.282051	4635.384615	4538.461538	4031.282051	4112.820513	4517.435897	4445.128205	4253.333333	3959.487179	1739.000000	1678.000000	30.967000	0.000000	0.000000	0.000000	0.000000
104.000000	4363.589744	4409.230769	4412.307692	3716.923077	4385.128205	4612.307692	4631.794872	4543.076923	4033.333333	4115.384615	4519.487179	4448.205128	4255.384615	3962.564103	1740.000000	1679.000000	30.967000	0.000000	0.000000	0.000000	0.000000
105.000000	4356.410256	4409.230769	4404.102564	3713.333333	4387.179487	4610.769231	4631.794872	4529.743590	4027.692308	4101.538462	4514.871795	4437.948718	4249.743590	3954.358974	1740.000000	1677.000000	30.983000	0.000000	0.000000	0.000000	0.000000
106.000000	4358.461538	4410.769231	4404.102564	3715.897436	4383.076923	4612.307692	4631.794872	4527.179487	4027.179487	4098.974359	4511.794872	4434.358974	4248.205128	3954.358974	1740.000000	1678.000000	30.983000	0.000000	0.000000	0.000000	0.000000
107.000000	4358.461538	4401.538462	4410.769231	3713.846154	4383.076923	4611.794872	4632.307692	4530.769231	4025.128205	4099.487179	4513.333333	4444.102564	4248.717949	3950.256410	1741.000000	1678.000000	30.999000	0.000000	0.000000	0.000000	0.000000
108.000000	4355.897436	4398.461538	4410.769231	3710.769231	4384.615385	4610.256410	4633.333333	4526.153846	4022.051282	4094.871795	4512.820513	4444.615385	4248.717949	3945.641026	1740.000000	1681.000000	30.999000	0.000000	0.000000	0.000000	0.000000
109.000000	4358.974359	4406.153846	4406.666667	3716.410256	4381.538462	4611.282051	4633.333333	4527.179487	4027.179487	4101.538462	4513.333333	4440.000000	4249.230769	3954.358974	1741.000000	1681.000000	31.014000	0.000000	0.000000	0.000000	0.000000
110.000000	4363.076923	4412.307692	4405.641026	3718.461538	4380.512821	4614.871795	4631.282051	4533.846154	4032.307692	4110.769231	4514.871795	4441.025641	4250.769231	3961.538462	1739.000000	1683.000000	31.014000	0.000000	0.000000	0.000000	0.000000
111.000000	4360.512821	4408.717949	4405.128205	3714.871795	4382.051282	4612.820513	4631.282051	4531.794872	4029.230769	4104.102564	4516.410256	4442.564103	4251.282051	3954.358974	1740.000000	1683.000000	31.030000	0.000000	0.000000	0.000000	0.000000
112.000000	4351.794872	4398.974359	4405.641026	3711.282051	4381.538462	4607.179487	4632.820513	4527.179487	4025.128205	4098.461538	4516.923077	4443.589744	4249.230769	3947.692308	1740.000000	1681.000000	31.030000	0.000000	0.000000	0.000000	0.000000
113.000000	4353.333333	4398.461538	4409.743590	3710.769231	4381.538462	4612.307692	4632.820513	4533.333333	4027.179487	4105.128205	4516.923077	4444.615385	4247.692308	3951.282051	1740.000000	1680.000000	31.045000	0.000000	0.000000	0.000000	0.000000
114.000000	4361.538462	4408.717949	4410.256410	3714.358974	4381.538462	4616.923077	4631.282051	4531.794872	4029.230769	4105.641026	4514.871795	4441.025641	4248.717949	3953.846154	1740.000000	1678.000000	31.045000	0.000000	0.000000	0.000000	0.000000
115.000000	4363.076923	4412.820513	4405.128205	3716.410256	4381.538462	4614.871795	4630.769231	4524.615385	4026.666667	4100.512821	4514.871795	4437.435897	4249.743590	3952.820513	1739.000000	1677.000000	31.061000	0.000000	0.000000	0.000000	0.000000
116.000000	4356.923077	4408.205128	4405.128205	3713.846154	4381.538462	4615.384615	4632.307692	4526.666667	4024.615385	4103.076923	4515.897436	4441.025641	4248.717949	3953.846154	1739.000000	1676.000000	31.061000	0.000000	0.000000	0.000000	0.000000
117.000000	4351.282051	4402.051282	4406.666667	3709.743590	4381.538462	4613.333333	4632.820513	4523.076923	4022.564103	4098.461538	4513.333333	4441.538462	4244.102564	3949.230769	1740.000000	1676.000000	31.077000	0.000000	0.000000	0.000000	0.000000
118.000000	4353.333333	4401.025641	4408.717949	3707.179487	4381.025641	4606.153846	4630.769231	4515.897436	4020.512821	4090.256410	4511.794872	4438.974359	4245.128205	3943.076923	1740.000000	1676.000000	31.077000	0.000000	0.000000	0.000000	0.000000
119.000000	4360.512821	4407.692308	4408.205128	3710.256410	4382.564103	4610.769231	4629.743590	4526.666667	4025.641026	4100.512821	4515.897436	4438.974359	4251.282051	3951.794872	1739.000000	1677.000000	31.092000	0.000000	0.000000	0.000000	0.000000
120.000000	4363.589744	4413.846154	4403.589744	3716.410256	4383.589744	4618.461538	4631.794872	4536.410256	4033.333333	4111.282051	4517.435897	4440.000000	4251.794872	3961.538462	1741.000000	1677.000000	31.092000	0.000000	0.000000	0.000000	0.000000
121.000000	4358.461538	4411.282051	4402.051282	3715.384615	4383.589744	4612.307692	4633.333333	4528.717949	4029.230769	4103.589744	4515.897436	4438.974359	4249.230769	3955.384615	1739.000000	1678.000000	31.108000	0.000000	0.000000	0.000000	0.000000
122.000000	4354.871795	4402.564103	4407.179487	3710.256410	4384.102564	4609.230769	4631.794872	4528.205128	4026.153846	4100.512821	4517.435897	4443.076923	4250.256410	3950.256410	1741.000000	1679.000000	31.108000	0.000000	0.000000	0.000000	0.000000
123.000000	4354.358974	4398.461538	4408.717949	3709.230769	4384.615385	4613.846154	4631.794872	4533.333333	4028.205128	4102.564103	4516.923077	4444.615385	4248.717949	3953.333333	1741.000000	1679.000000	31.124000	0.000000	0.000000	0.000000	0.000000
124.000000	4358.461538	4405.641026	4407.179487	3713.846154	4384.615385	4611.282051	4631.794872	4531.794872	4028.205128	4103.076923	4515.384615	4440.512821	4248.717949	3957.948718	1741.000000	1680.000000	31.124000	0.000000	0.000000	0.000000	0.000000
125.000000	4364.102564	4413.846154	4409.230769	3718.461538	4384.102564	4608.717949	4630.256410	4533.846154	4030.769231	4110.256410	4517.948718	4440.512821	4254.871795	3961.538462	1740.000000	1679.000000	31.139000	0.000000	0.000000	0.000000	0.000000
126.000000	4360.512821	4407.692308	4409.230769	3717.435897	4384.615385	4610.256410	4630.769231	4533.846154	4033.333333	4108.205128	4517.948718	4442.051282	4253.333333	3957.948718	1739.000000	1680.000000	31.139000	0.000000	0.000000	0.000000	0.000000
127.000000	4350.769231	4397.948718	4407.692308	3712.307692	4384.615385	4609.743590	4632.820513	4526.153846	4028.205128	4093.846154	4513.333333	4442.564103	4247.179487	3948.205128	1741.000000	1680.000000	31.155000	0.000000	0.000000	0.000000	0.000000
128.000000	4350.256410	4398.461538	4412.307692	3709.743590	4383.076923	4609.743590	4632.820513	4526.666667	4027.179487	4096.410256	4515.384615	4445.641026	4249.743590	3946.153846	1739.000000	1680.000000	31.155000	0.000000	0.000000	0.000000	0.000000
0.000000	4361.025641	4407.179487	4411.794872	3714.871795	4382.564103	4613.333333	4631.794872	4531.282051	4031.282051	4109.230769	4519.487179	4444.615385	4252.307692	3954.358974	1739.000000	1679.000000	31.170000	0.000000	0.000000	0.000000	0.000000
1.000000	4365.128205	4411.282051	4405.128205	3721.025641	4382.564103	4616.410256	4631.794872	4529.743590	4030.769231	4106.153846	4516.923077	4439.487179	4252.307692	3959.487179	1739.000000	1680.000000	31.170000	0.000000	0.000000	0.000000	0.000000
2.000000	4358.974359	4407.692308	4406.666667	3718.974359	4382.051282	4615.897436	4631.794872	4530.256410	4028.717949	4101.025641	4516.410256	4441.025641	4252.820513	3957.948718	1740.000000	1680.000000	31.186000	0.000000	0.000000	0.000000	0.000000
3.000000	4354.358974	4405.128205	4410.769231	3711.794872	4382.564103	4615.897436	4631.794872	4531.282051	4027.179487	4101.538462	4516.410256	4445.128205	4250.256410	3949.230769	1739.000000	1679.000000	31.186000	0.000000	0.000000	0.000000	0.000000
4.000000	4353.333333	4401.025641	4409.230769	3709.230769	4384.102564	4614.358974	4633.333333	4526.153846	4022.051282	4096.410256	4511.794872	4445.128205	4244.615385	3945.641026	1740.000000	1681.000000	31.202000	0.000000	0.000000	0.000000	0.000000
5.000000	4357.948718	4406.153846	4409.743590	3713.333333	4384.102564	4613.846154	4632.820513	4528.717949	4026.153846	4101.538462	4513.333333	4444.615385	4247.692308	3957.435897	1740.000000	1679.000000	31.202000	0.000000	0.000000	0.000000	0.000000
6.000000	4362.051282	4412.307692	4412.820513	3718.974359	4383.076923	4615.897436	4631.282051	4535.897436	4034.871795	4111.794872	4519.487179	4444.102564	4254.871795	3963.589744	1739.000000	1680.000000	31.217000	0.000000	0.000000	0.000000	0.000000
7.000000	4358.974359	4405.641026	4407.692308	3717.948718	4384.102564	4614.871795	4631.794872	4529.230769	4029.230769	4103.076923	4516.410256	4440.512821	4251.282051	3952.307692	1740.000000	1679.000000	31.217000	0.000000	0.000000	0.000000	0.000000
8.000000	4353.846154	4397.435897	4407.692308	3712.820513	4384.102564	4610.256410	4632.820513	4523.589744	4022.564103	4095.384615	4514.358974	4442.564103	4245.641026	3948.205128	1740.000000	1680.000000	31.233000	0.000000	0.000000	0.000000	0.000000
9.000000	4350.256410	4398.461538	4412.307692	3710.769231	4382.564103	4608.717949	4630.769231	4526.666667	4024.615385	4099.487179	4515.897436	4444.615385	4246.666667	3949.743590	1740.000000	1679.000000	31.233000	0.000000	0.000000	0.000000	0.000000
10.000000	4355.897436	4405.641026	4407.179487	3714.358974	4383.076923	4613.846154	4630.769231	4525.641026	4026.153846	4100.512821	4514.358974	4440.512821	4247.692308	3951.282051	1740.000000	1678.000000	31.249000	0.000000	0.000000	0.000000	0.000000
11.000000	4364.102564	4411.282051	4404.102564	3718.461538	4383.589744	4615.897436	4631.282051	4528.717949	4029.230769	4102.564103	4515.384615	4440.512821	4249.743590	3958.974359	1741.000000	1679.000000	31.249000	0.000000	0.000000	0.000000	0.000000
12.000000	4359.487179	4408.717949	4408.717949	3715.897436	4381.538462	4609.743590	4630.769231	4535.384615	4033.333333	4107.692308	4516.410256	4446.666667	4250.769231	3960.000000	1740.000000	1680.000000	31.264000	0.000000	0.000000	0.000000	0.000000
13.000000	4350.256410	4400.512821	4408.717949	3711.282051	4382.051282	4605.128205	4631.282051	4529.743590	4029.743590	4102.051282	4513.846154	4446.153846	4248.205128	3949.743590	1740.000000	1679.000000	31.264000	0.000000	0.000000	0.000000	0.000000
14.000000	4352.307692	4397.435897	4410.769231	3709.743590	4385.128205	4606.153846	4631.794872	4527.692308	4029.230769	4100.512821	4514.871795	4444.102564	4250.769231	3947.692308	1739.000000	1680.000000	31.280000	0.000000	0.000000	0.000000	0.000000
15.000000	4362.564103	4406.666667	4414.358974	3715.897436	4384.102564	4609.743590	4634.358974	4537.948718	4034.871795	4111.282051	4517.948718	4444.615385	4257.435897	3960.512821	1740.000000	1679.000000	31.280000	0.000000	0.000000	0.000000	0.000000
16.000000	4363.076923	4413.333333	4408.717949	3721.025641	4381.538462	4613.846154	4632.307692	4537.435897	4032.820513	4110.256410	4516.923077	4442.051282	4257.435897	3964.102564	1740.000000	1680.000000	31.295000	0.000000	0.000000	0.000000	0.000000
17.000000	4355.897436	4406.666667	4404.615385	3715.897436	4383.076923	4616.923077	4627.692308	4527.692308	4027.179487	4102.564103	4515.897436	4443.589744	4254.358974	3956.923077	1741.000000	1679.000000	31.295000	0.000000	0.000000	0.000000	0.000000
18.000000	4355.897436	4398.974359	4410.256410	3711.794872	4384.615385	4615.384615	4630.769231	4530.256410	4027.179487	4105.128205	4518.974359	4447.692308	4252.307692	3954.358974	1740.000000	1679.000000	31.311000	0.000000	0.000000	0.000000	0.000000
19.000000	4356.410256	4401.025641	4413.333333	3710.256410	4384.102564	4610.769231	4636.410256	4529.743590	4023.076923	4099.487179	4516.923077	4445.641026	4248.205128	3949.743590	1741.000000	1678.000000	31.311000	0.000000	0.000000	0.000000	0.000000
20.000000	4356.923077	4411.282051	4410.769231	3711.282051	4383.589744	4613.846154	4634.358974	4522.564103	4020.000000	4093.846154	4512.307692	4437.948718	4247.692308	3947.179487	1739.000000	1678.000000	31.327000	0.000000	0.000000	0.000000	0.000000
21.000000	4363.589744	4414.358974	4407.179487	3717.435897	4382.564103	4617.948718	4631.282051	4526.153846	4026.666667	4105.128205	4513.846154	4438.974359	4251.794872	3955.897436	1741.000000	1677.000000	31.327000	0.000000	0.000000	0.000000	0.000000
22.000000	4364.102564	4406.666667	4402.051282	3719.487179	4382.051282	4613.333333	4631.282051	4523.589744	4025.128205	4102.564103	4514.871795	4437.948718	4249.230769	3954.358974	1740.000000	1677.000000	31.342000	0.000000	0.000000	0.000000	0.000000
23.000000	4351.794872	4400.000000	4402.051282	3712.820513	4383.076923	4606.666667	4631.794872	4513.333333	4017.435897	4087.179487	4511.794872	4435.384615	4246.153846	3940.512821	1741.000000	1678.000000	31.342000	0.000000	0.000000	0.000000	0.000000
24.000000	4347.179487	4398.461538	4405.641026	3707.692308	4384.615385	4607.179487	4632.820513	4516.923077	4018.461538	4088.205128	4511.282051	4437.948718	4247.692308	3941.538462	1740.000000	1676.000000	31.358000	0.000000	0.000000	0.000000	0.000000
25.000000	4358.461538	4404.615385	4407.179487	3713.846154	4385.641026	4608.717949	4630.256410	4520.512821	4020.512821	4096.923077	4513.846154	4438.461538	4247.692308	3953.333333	1740.000000	1679.000000	31.358000	0.000000	0.000000	0.000000	0.000000
26.000000	4364.615385	4409.230769	4405.128205	3718.461538	4384.102564	4609.230769	4627.692308	4513.333333	4017.948718	4096.923077	4512.820513	4435.384615	4247.179487	3952.307692	1741.000000	1677.000000	31.374000	0.000000	0.000000	0.000000	0.000000
27.000000	4357.948718	4406.666667	4402.564103	3716.410256	4382.564103	4612.820513	4631.282051	4515.384615	4018.461538	4093.846154	4511.282051	4438.974359	4247.179487	3946.666667	1740.000000	1678.000000	31.374000	0.000000	0.000000	0.000000	0.000000
28.000000	4352.307692	4400.000000	4402.051282	3712.820513	4382.564103	4614.358974	4633.333333	4520.512821	4019.487179	4090.256410	4512.820513	4442.051282	4244.102564	3944.102564	1741.000000	1678.000000	31.389000	0.000000	0.000000	0.000000	0.000000
29.000000	4353.846154	4393.333333	4406.153846	3710.769231	4383.076923	4610.769231	4631.282051	4512.820513	4015.897436	4088.205128	4512.820513	4437.435897	4242.051282	3943.589744	1741.000000	1678.000000	31.389000	0.000000	0.000000	0.000000	0.000000
30.000000	4360.000000	4399.487179	4409.230769	3715.384615	4382.564103	4609.743590	4631.794872	4514.871795	4020.512821	4096.410256	4513.846154	4437.948718	4247.179487	3951.794872	1741.000000	1678.000000	31.405000	0.000000	0.000000	0.000000	0.000000
31.000000	4364.102564	4411.282051	4404.102564	3720.512821	4383.076923	4614.358974	4630.256410	4527.179487	4028.205128	4102.051282	4514.358974	4438.974359	4250.769231	3957.435897	1740.000000	1678.000000	31.405000	0.000000	0.000000	0.000000	0.000000
32.000000	4357.435897	4409.230769	4399.487179	3716.410256	4384.102564	4616.410256	4628.205128	4524.615385	4024.102564	4094.871795	4511.794872	4434.358974	4246.666667	3948.717949	1742.000000	1679.000000	31.421000	0.000000	0.000000	0.000000	0.000000
33.000000	4351.282051	4399.487179	4404.102564	3712.307692	4383.589744	4611.794872	4630.769231	4518.974359	4019.487179	4092.307692	4513.333333	4438.461538	4245.641026	3945.641026	1740.000000	1678.000000	31.421000	0.000000	0.000000	0.000000	0.000000
34.000000	4351.282051	4397.948718	4408.717949	3712.820513	4383.076923	4608.205128	4632.820513	4521.538462	4021.025641	4096.410256	4514.358974	4444.102564	4248.717949	3948.205128	1740.000000	1679.000000	31.436000	0.000000	0.000000	0.000000	0.000000
35.000000	4355.384615	4405.128205	4407.179487	3713.333333	4384.102564	4611.282051	4631.794872	4522.051282	4022.051282	4097.435897	4510.769231	4438.461538	4249.230769	3950.256410	1740.000000	1678.000000	31.436000	0.000000	0.000000	0.000000	0.000000
36.000000	4360.512821	4411.794872	4405.128205	3715.384615	4383.589744	4612.820513	4631.794872	4523.076923	4024.615385	4100.000000	4513.333333	4436.410256	4249.743590	3954.871795	1739.000000	1680.000000	31.452000	0.000000	0.000000	0.000000	0.000000
37.000000	4360.000000	4406.666667	4404.102564	3717.948718	4381.538462	4609.743590	4633.333333	4522.564103	4024.615385	4098.974359	4514.358974	4440.512821	4247.692308	3953.846154	1741.000000	1678.000000	31.452000	0.000000	0.000000	0.000000	0.000000
38.000000	4353.846154	4397.948718	4403.589744	3714.358974	4382.564103	4610.769231	4631.794872	4515.384615	4019.487179	4091.794872	4506.153846	4437.435897	4246.666667	3946.666667	1739.000000	1679.000000	31.467000	0.000000	0.000000	0.000000	0.000000
39.000000	4350.769231	4399.487179	4407.179487	3709.230769	4384.102564	4611.282051	4630.769231	4515.897436	4020.512821	4090.769231	4506.666667	4438.461538	4248.717949	3946.666667	1740.000000	1679.000000	31.467000	0.000000	0.000000	0.000000	0.000000
40.000000	4356.923077	4407.179487	4409.230769	3711.794872	4383.589744	4608.205128	4631.282051	4526.666667	4024.615385	4098.974359	4516.923077	4443.589744	4250.769231	3955.384615	1740.000000	1679.000000	31.483000	0.000000	0.000000	0.000000	0.000000
41.000000	4361.538462	4411.794872	4402.564103	3718.461538	4382.564103	4610.256410	4631.794872	4527.692308	4023.076923	4102.051282	4514.358974	4437.435897	4250.256410	3958.974359	1740.000000	1679.000000	31.483000	0.000000	0.000000	0.000000	0.000000
42.000000	4357.435897	4408.205128	4400.512821	3719.487179	4384.102564	4616.923077	4631.282051	4525.641026	4026.666667	4098.974359	4510.256410	4435.384615	4248.717949	3956.410256	1740.000000	1678.000000	31.499000	0.000000	0.000000	0.000000	0.000000
43.000000	4353.846154	4401.025641	4406.153846	3712.307692	4384.615385	4614.871795	4631.282051	4525.641026	4029.230769	4095.384615	4512.820513	4439.487179	4248.717949	3951.282051	1740.000000	1679.000000	31.499000	0.000000	0.000000	0.000000	0.000000
44.000000	4353.333333	4396.410256	4405.641026	3707.692308	4383.589744	4608.717949	4632.820513	4521.025641	4020.000000	4092.820513	4512.307692	4437.948718	4247.179487	3945.128205	1740.000000	1678.000000	31.514000	0.000000	0.000000	0.000000	0.000000
45.000000	4359.487179	4402.564103	4404.615385	3714.358974	4383.076923	4610.769231	4632.307692	4526.666667	4024.615385	4100.512821	4513.333333	4438.461538	4247.692308	3951.282051	1740.000000	1678.000000	31.514000	0.000000	0.000000	0.000000	0.000000
46.000000	4364.615385	4411.282051	4410.769231	3719.487179	4382.051282	4617.948718	4630.769231	4540.000000	4040.000000	4115.897436	4518.974359	4443.589744	4255.897436	3964.615385	1740.000000	1675.000000	31.530000	0.000000	0.000000	0.000000	0.000000
47.000000	4360.512821	4411.282051	4409.743590	3714.358974	4382.051282	4615.384615	4631.794872	4530.769231	4031.794872	4108.205128	4517.435897	4438.974359	4255.897436	3958.461538	1740.000000	1676.000000	31.530000	0.000000	0.000000	0.000000	0.000000
48.000000	4354.871795	4403.076923	4402.564103	3709.230769	4384.102564	4611.282051	4632.307692	4515.897436	4017.948718	4091.282051	4513.846154	4434.358974	4248.205128	3945.128205	1741.000000	1676.000000	31.546000	0.000000	0.000000	0.000000	0.000000
49.000000	4354.358974	4398.461538	4406.153846	3708.717949	4384.615385	4612.820513	4632.307692	4524.102564	4023.076923	4095.384615	4514.871795	4440.000000	4245.641026	3948.205128	1740.000000	1676.000000	31.546000	0.000000	0.000000	0.000000	0.000000
50.000000	4355.384615	4407.179487	4409.743590	3709.743590	4383.589744	4613.846154	4632.820513	4530.769231	4027.692308	4102.051282	4514.358974	4442.051282	4248.205128	3954.358974	1742.000000	1678.000000	31.566000	0.000000	0.000000	0.000000	0.000000
51.000000	4361.025641	4414.871795	4401.538462	3715.384615	4383.589744	4612.307692	4632.307692	4526.153846	4024.615385	4101.025641	4512.820513	4436.410256	4249.230769	3956.410256	1741.000000	1678.000000	31.566000	0.000000	0.000000	0.000000	0.000000
52.000000	4364.615385	4407.179487	4401.025641	3720.512821	4384.102564	4614.358974	4630.769231	4528.717949	4026.153846	4103.076923	4515.384615	4438.461538	4249.230769	3960.000000	1741.000000	1680.000000	31.582000	0.000000	0.000000	0.000000	0.000000
53.000000	4356.923077	4398.974359	4409.230769	3714.871795	4383.589744	4616.410256	4632.307692	4527.692308	4026.153846	4100.512821	4515.384615	4442.564103	4248.717949	3953.846154	1740.000000	1680.000000	31.582000	0.000000	0.000000	0.000000	0.000000
54.000000	4350.256410	4398.974359	4407.692308	3706.153846	4383.076923	4613.846154	4633.846154	4517.948718	4022.564103	4091.794872	4511.282051	4440.000000	4246.666667	3944.615385	1740.000000	1681.000000	31.597000	0.000000	0.000000	0.000000	0.000000
55.000000	4356.923077	4403.589744	4405.128205	3709.230769	4384.615385	4613.846154	4631.794872	4520.512821	4022.564103	4095.384615	4512.820513	4438.974359	4248.717949	3950.256410	1740.000000	1680.000000	31.597000	0.000000	0.000000	0.000000	0.000000
56.000000	4363.589744	4410.769231	4405.641026	3718.461538	4386.666667	4615.384615	4631.282051	4523.076923	4022.564103	4101.538462	4514.358974	4438.974359	4250.256410	3955.384615	1740.000000	1680.000000	31.613000	0.000000	0.000000	0.000000	0.000000
57.000000	4360.512821	4410.256410	4403.076923	3715.897436	4387.692308	4615.897436	4631.282051	4517.435897	4020.512821	4096.410256	4510.769231	4437.435897	4248.717949	3949.743590	1740.000000	1679.000000	31.613000	0.000000	0.000000	0.000000	0.000000
58.000000	4354.871795	4402.051282	4403.589744	3709.743590	4387.179487	4614.358974	4631.282051	4521.538462	4021.538462	4092.820513	4511.282051	4437.948718	4247.179487	3948.205128	1739.000000	1679.000000	31.628000	0.000000	0.000000	0.000000	0.000000
59.000000	4350.769231	4396.923077	4407.179487	3709.743590	4385.128205	4608.717949	4631.794872	4522.564103	4021.025641	4092.307692	4513.333333	4440.000000	4246.666667	3946.666667	1741.000000	1678.000000	31.628000	0.000000	0.000000	0.000000	0.000000
60.000000	4352.307692	4401.025641	4404.102564	3709.743590	4382.564103	4606.153846	4631.282051	4514.358974	4018.974359	4092.307692	4512.307692	4437.948718	4246.666667	3945.128205	1739.000000	1679.000000	31.644000	0.000000	0.000000	0.000000	0.000000
61.000000	4360.000000	4409.743590	4401.025641	3713.846154	4382.564103	4612.820513	4630.256410	4522.051282	4025.128205	4100.512821	4512.307692	4435.897436	4248.205128	3954.871795	1741.000000	1680.000000	31.644000	0.000000	0.000000	0.000000	0.000000
62.000000	4360.000000	4411.282051	4403.589744	3718.461538	4384.102564	4614.358974	4632.307692	4528.717949	4026.666667	4101.025641	4513.846154	4436.410256	4247.692308	3956.923077	1740.000000	1679.000000	31.660000	0.000000	0.000000	0.000000	0.000000
63.000000	4351.794872	4405.128205	4404.102564	3712.820513	4384.615385	4607.179487	4631.282051	4515.897436	4019.487179	4091.282051	4511.282051	4436.410256	4247.179487	3946.666667	1740.000000	1682.000000	31.660000	0.000000	0.000000	0.000000	0.000000
64.000000	4350.256410	4397.948718	4406.666667	3706.153846	4384.102564	4608.717949	4629.743590	4515.897436	4020.000000	4093.333333	4512.820513	4441.025641	4248.205128	3946.153846	1740.000000	1682.000000	31.675000	0.000000	0.000000	0.000000	0.000000
65.000000	4355.384615	4400.512821	4408.717949	3709.230769	4384.615385	4611.282051	4633.333333	4529.743590	4028.205128	4103.589744	4516.923077	4442.564103	4249.230769	3953.333333	1739.000000	1681.000000	31.675000	0.000000	0.000000	0.000000	0.000000
66.000000	4360.000000	4411.794872	4405.128205	3714.871795	4383.589744	4608.717949	4633.333333	4530.769231	4028.717949	4105.128205	4514.871795	4438.461538	4249.230769	3956.923077	1740.000000	1680.000000	31.691000	0.000000	0.000000	0.000000	0.000000
67.000000	4360.000000	4411.282051	4403.589744	3716.410256	4383.076923	4612.820513	4630.256410	4527.179487	4026.153846	4103.589744	4512.307692	4439.487179	4250.769231	3956.923077	1739.000000	1679.000000	31.691000	0.000000	0.000000	0.000000	0.000000
68.000000	4354.871795	4400.000000	4405.128205	3712.820513	4383.076923	4617.948718	4631.794872	4524.102564	4023.589744	4101.538462	4513.846154	4442.051282	4249.743590	3952.820513	1740.000000	1677.000000	31.707000	0.000000	0.000000	0.000000	0.000000
69.000000	4350.769231	4395.897436	4405.641026	3706.666667	4382.564103	4612.307692	4632.307692	4514.871795	4018.974359	4091.282051	4511.794872	4437.435897	4245.128205	3943.076923	1739.000000	1676.000000	31.707000	0.000000	0.000000	0.000000	0.000000
70.000000	4357.948718	4405.128205	4406.666667	3707.692308	4383.076923	4607.692308	4631.282051	4516.410256	4020.512821	4092.307692	4510.256410	4437.948718	4246.666667	3947.179487	1740.000000	1673.000000	31.722000	0.000000	0.000000	0.000000	0.000000
71.000000	4366.153846	4411.794872	4405.128205	3714.871795	4383.076923	4614.871795	4630.256410	4528.717949	4027.692308	4105.128205	4515.384615	4440.512821	4250.256410	3961.025641	1740.000000	1674.000000	31.722000	0.000000	0.000000	0.000000	0.000000
72.000000	4358.974359	4406.666667	4400.512821	3715.897436	4382.564103	4617.435897	4628.717949	4525.128205	4026.666667	4101.538462	4516.410256	4433.846154	4248.717949	3956.923077	1740.000000	1674.000000	31.738000	0.000000	0.000000	0.000000	0.000000
73.000000	4351.282051	4400.512821	4404.102564	3711.282051	4382.051282	4614.358974	4629.743590	4516.923077	4025.128205	4095.897436	4512.820513	4434.358974	4248.717949	3948.717949	1740.000000	1675.000000	31.738000	0.000000	0.000000	0.000000	0.000000
74.000000	4350.769231	4399.487179	4412.820513	3708.717949	4384.102564	4612.307692	4633.846154	4525.128205	4028.205128	4105.128205	4512.307692	4445.641026	4249.230769	3952.307692	1740.000000	1675.000000	31.753000	0.000000	0.000000	0.000000	0.000000
75.000000	4353.846154	4402.051282	4408.717949	3710.256410	4387.692308	4613.333333	4632.307692	4531.282051	4027.179487	4107.179487	4512.307692	4445.128205	4246.666667	3954.358974	1739.000000	1676.000000	31.753000	0.000000	0.000000	0.000000	0.000000
76.000000	4358.974359	4408.717949	4400.512821	3714.871795	4386.153846	4616.410256	4629.743590	4531.794872	4029.230769	4106.666667	4515.384615	4438.461538	4251.282051	3958.461538	1741.000000	1675.000000	31.769000	0.000000	0.000000	0.000000	0.000000
