Counter	AF3	F7	F3	FC5	T7	P7	O1	O2	P8	T8	FC6	F4	F8	AF4	GyroX	GyroY	Timestamp	FUNC_ID	FUNC_VALUE	MARKER	SYNC_SIGNAL	CMS_Q	DRL_Q	AF3_Q	F7_Q	F3_Q	FC5_Q	T7_Q	P7_Q	O1_Q	O2_Q	P8_Q	T8_Q	FC6_Q	F4_Q	F8_Q	AF4_Q
29.000000	4344.615385	4388.717949	4402.051282	3712.820513	4373.333333	4609.743590	4625.128205	4525.128205	4025.641026	4104.615385	4506.666667	4428.717949	4265.641026	3954.358974	1729.000000	1677.000000	55.444000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30.000000	4345.641026	4389.230769	4403.076923	3717.435897	4372.307692	4610.256410	4622.564103	4522.564103	4024.615385	4103.076923	4507.692308	4429.743590	4266.666667	3953.333333	1731.000000	1676.000000	55.459000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31.000000	4345.128205	4387.692308	4403.589744	3718.461538	4371.282051	4606.153846	4621.538462	4523.076923	4023.589744	4100.512821	4505.641026	4430.256410	4265.641026	3956.923077	1732.000000	1676.000000	55.459000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32.000000	4343.076923	4385.641026	4403.076923	3717.948718	4373.846154	4605.128205	4623.589744	4523.076923	4025.128205	4105.128205	4504.615385	4430.256410	4263.076923	3954.871795	1732.000000	1676.000000	55.475000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33.000000	4345.128205	4387.692308	4402.564103	3717.948718	4374.358974	4606.666667	4625.128205	4524.102564	4024.102564	4106.666667	4505.641026	4430.256410	4262.564103	3950.769231	1732.000000	1676.000000	55.475000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34.000000	4346.666667	4386.153846	4403.589744	3716.923077	4373.846154	4606.153846	4628.205128	4525.128205	4023.076923	4103.076923	4503.076923	4430.769231	4262.564103	3951.282051	1732.000000	1675.000000	55.490000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35.000000	4346.153846	4384.615385	4404.615385	3718.461538	4372.307692	4607.692308	4625.641026	4523.076923	4025.641026	4102.051282	4504.102564	4431.794872	4266.666667	3955.384615	1729.000000	1675.000000	55.490000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36.000000	4340.512821	4387.179487	4403.589744	3717.948718	4375.384615	4607.692308	4625.128205	4523.076923	4024.102564	4104.102564	4503.076923	4426.153846	4262.051282	3951.794872	1729.000000	1676.000000	55.506000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37.000000	4344.102564	4388.717949	4402.051282	3716.923077	4375.384615	4606.666667	4627.692308	4522.051282	4022.564103	4103.589744	4502.051282	4428.717949	4261.538462	3954.358974	1731.000000	1675.000000	55.506000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38.000000	4346.153846	4385.641026	4405.128205	3717.948718	4372.820513	4607.179487	4628.205128	4523.589744	4022.051282	4102.564103	4502.564103	4431.282051	4262.564103	3956.410256	1733.000000	1676.000000	55.506000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39.000000	4346.666667	4389.743590	4405.641026	3718.461538	4372.307692	4607.692308	4622.051282	4522.051282	4024.102564	4103.589744	4504.102564	4431.794872	4268.717949	3957.435897	1735.000000	1674.000000	55.522000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40.000000	4343.589744	4388.717949	4406.153846	3716.410256	4372.307692	4607.179487	4623.589744	4522.051282	4022.564103	4103.589744	4501.025641	4432.307692	4265.128205	3951.794872	1735.000000	1675.000000	55.537000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
41.000000	4346.666667	4385.128205	4407.179487	3715.897436	4369.743590	4608.205128	4627.692308	4521.538462	4025.128205	4103.076923	4502.564103	4433.846154	4265.128205	3953.846154	1735.000000	1674.000000	55.537000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42.000000	4345.128205	4387.692308	4407.179487	3713.333333	4368.717949	4607.692308	4626.666667	4525.128205	4024.615385	4105.128205	4504.102564	4429.743590	4265.641026	3954.871795	1734.000000	1674.000000	55.553000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43.000000	4345.128205	4393.333333	4404.102564	3714.358974	4370.769231	4607.692308	4621.025641	4523.589744	4023.589744	4107.179487	4504.615385	4429.230769	4270.256410	3956.410256	1734.000000	1675.000000	55.553000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44.000000	4345.641026	4389.230769	4404.615385	3716.410256	4369.743590	4607.179487	4623.076923	4523.076923	4025.128205	4106.153846	4502.051282	4430.256410	4269.230769	3954.871795	1731.000000	1676.000000	55.569000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45.000000	4347.692308	4388.717949	4405.128205	3716.923077	4368.717949	4605.128205	4628.205128	4524.615385	4026.153846	4104.102564	4503.589744	4430.769231	4266.666667	3954.358974	1729.000000	1677.000000	55.569000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46.000000	4345.128205	4390.769231	4405.128205	3715.384615	4370.769231	4606.153846	4628.205128	4527.179487	4024.102564	4103.589744	4505.641026	4431.282051	4263.076923	3951.794872	1727.000000	1677.000000	55.584000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47.000000	4343.076923	4387.692308	4405.128205	3714.871795	4372.820513	4608.717949	4623.589744	4525.641026	4024.102564	4103.076923	4504.615385	4431.794872	4264.102564	3950.256410	1726.000000	1677.000000	55.584000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48.000000	4342.564103	4386.666667	4406.666667	3716.410256	4370.256410	4606.153846	4621.025641	4525.128205	4024.615385	4101.538462	4503.076923	4432.820513	4265.641026	3953.333333	1725.000000	1676.000000	55.600000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49.000000	4340.512821	4388.717949	4405.128205	3716.410256	4371.794872	4605.128205	4624.102564	4524.102564	4024.102564	4102.051282	4503.076923	4433.333333	4263.589744	3954.871795	1724.000000	1677.000000	55.600000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50.000000	4343.076923	4390.256410	4404.615385	3714.871795	4374.358974	4606.153846	4626.666667	4524.102564	4024.102564	4103.589744	4506.153846	4430.769231	4265.128205	3954.358974	1726.000000	1676.000000	55.615000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51.000000	4344.615385	4387.692308	4405.128205	3714.358974	4372.307692	4606.666667	4627.179487	4523.589744	4023.589744	4103.076923	4508.205128	4429.743590	4266.153846	3954.871795	1727.000000	1678.000000	55.615000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52.000000	4345.128205	4388.205128	4402.564103	3716.923077	4369.230769	4606.153846	4625.128205	4523.076923	4023.589744	4102.051282	4507.179487	4432.307692	4267.692308	3956.410256	1730.000000	1678.000000	55.631000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53.000000	4342.051282	4388.205128	4402.564103	3715.897436	4373.333333	4604.615385	4625.641026	4524.102564	4024.102564	4102.051282	4504.615385	4427.692308	4265.641026	3950.256410	1731.000000	1678.000000	55.631000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54.000000	4343.589744	4388.205128	4405.641026	3714.358974	4373.846154	4605.128205	4623.076923	4521.538462	4025.128205	4103.589744	4505.641026	4430.769231	4269.230769	3951.282051	1733.000000	1680.000000	55.647000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55.000000	4343.076923	4386.153846	4405.641026	3714.358974	4372.307692	4607.179487	4626.153846	4521.538462	4024.102564	4103.076923	4505.641026	4433.333333	4264.615385	3952.307692	1734.000000	1681.000000	55.647000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56.000000	4347.179487	4388.717949	4402.564103	3713.333333	4373.333333	4607.692308	4627.692308	4523.076923	4026.153846	4100.512821	4505.641026	4432.307692	4265.641026	3954.871795	1733.000000	1681.000000	55.662000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57.000000	4345.128205	4390.256410	4402.564103	3712.307692	4372.307692	4605.641026	4625.128205	4526.666667	4026.153846	4100.512821	4502.051282	4428.205128	4263.589744	3952.820513	1733.000000	1682.000000	55.662000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58.000000	4343.589744	4389.230769	4403.076923	3716.923077	4371.282051	4606.153846	4622.051282	4524.615385	4026.153846	4103.076923	4503.589744	4432.820513	4265.128205	3954.871795	1733.000000	1683.000000	55.678000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59.000000	4342.051282	4386.666667	4404.615385	3718.461538	4373.846154	4605.128205	4624.615385	4526.153846	4024.102564	4102.564103	4505.128205	4432.307692	4263.589744	3952.820513	1734.000000	1682.000000	55.678000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60.000000	4345.128205	4388.205128	4404.615385	3717.948718	4374.871795	4605.128205	4624.615385	4525.641026	4023.076923	4100.512821	4504.102564	4429.230769	4266.666667	3953.846154	1733.000000	1683.000000	55.694000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
61.000000	4345.128205	4388.717949	4404.615385	3716.410256	4371.794872	4607.692308	4624.615385	4523.076923	4022.564103	4101.538462	4502.564103	4427.692308	4265.641026	3952.820513	1735.000000	1681.000000	55.694000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62.000000	4344.615385	4389.230769	4405.128205	3715.384615	4372.820513	4608.205128	4624.615385	4520.000000	4023.076923	4102.051282	4506.153846	4428.717949	4266.153846	3952.820513	1733.000000	1681.000000	55.709000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
63.000000	4343.076923	4390.769231	4407.179487	3714.358974	4373.846154	4605.128205	4624.615385	4522.564103	4022.051282	4103.076923	4506.666667	4431.794872	4264.615385	3954.358974	1736.000000	1680.000000	55.709000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64.000000	4342.564103	4391.282051	4405.641026	3714.358974	4372.820513	4604.615385	4626.153846	4525.641026	4022.564103	4104.102564	4502.564103	4432.820513	4263.589744	3953.846154	1735.000000	1678.000000	55.725000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65.000000	4344.615385	4390.256410	4404.102564	3714.871795	4371.282051	4606.153846	4625.128205	4523.589744	4026.153846	4101.025641	4501.538462	4431.282051	4265.641026	3952.307692	1737.000000	1677.000000	55.725000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
66.000000	4343.589744	4388.205128	4405.641026	3716.923077	4372.307692	4606.153846	4625.128205	4522.564103	4024.102564	4100.512821	4505.128205	4427.692308	4264.615385	3953.333333	1738.000000	1675.000000	55.725000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67.000000	4344.615385	4387.692308	4405.128205	3718.974359	4369.743590	4606.666667	4626.666667	4523.589744	4023.589744	4105.641026	4506.666667	4429.230769	4265.641026	3956.923077	1739.000000	1675.000000	55.741000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
68.000000	4344.102564	4388.717949	4404.615385	3716.410256	4368.205128	4606.666667	4627.692308	4523.076923	4026.153846	4106.153846	4502.564103	4430.769231	4264.615385	3953.846154	1739.000000	1674.000000	55.756000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
69.000000	4344.102564	4391.794872	4405.641026	3715.897436	4371.282051	4607.692308	4624.615385	4520.512821	4026.666667	4102.564103	4505.128205	4430.769231	4268.717949	3954.871795	1739.000000	1673.000000	55.756000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70.000000	4340.000000	4388.205128	4407.179487	3717.948718	4373.846154	4610.769231	4624.615385	4523.076923	4024.615385	4102.564103	4506.153846	4426.666667	4267.179487	3952.820513	1738.000000	1673.000000	55.772000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71.000000	4344.615385	4387.179487	4404.615385	3718.974359	4370.769231	4611.794872	4622.564103	4525.128205	4026.666667	4106.153846	4505.641026	4429.230769	4267.692308	3952.820513	1736.000000	1673.000000	55.772000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72.000000	4344.615385	4387.179487	4404.102564	3715.897436	4369.743590	4605.641026	4624.102564	4524.102564	4025.128205	4105.641026	4505.128205	4432.307692	4263.589744	3952.307692	1734.000000	1674.000000	55.787000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73.000000	4343.589744	4388.717949	4405.128205	3717.435897	4372.307692	4604.102564	4624.615385	4520.000000	4022.564103	4101.538462	4507.179487	4432.307692	4267.692308	3955.897436	1733.000000	1674.000000	55.787000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74.000000	4344.102564	4386.666667	4406.153846	3718.974359	4372.820513	4606.153846	4625.128205	4523.589744	4023.589744	4100.000000	4504.102564	4425.641026	4267.692308	3953.846154	1733.000000	1675.000000	55.803000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75.000000	4348.717949	4386.666667	4406.666667	3718.974359	4369.743590	4606.153846	4624.615385	4523.076923	4025.641026	4103.076923	4503.076923	4427.692308	4267.692308	3956.923077	1732.000000	1675.000000	55.803000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76.000000	4345.641026	4386.666667	4408.717949	3716.923077	4369.743590	4606.153846	4626.666667	4521.025641	4023.589744	4103.076923	4504.615385	4430.769231	4265.128205	3954.871795	1732.000000	1675.000000	55.819000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77.000000	4343.589744	4387.179487	4406.153846	3716.923077	4372.307692	4607.692308	4625.128205	4521.025641	4023.076923	4101.538462	4505.641026	4430.769231	4267.692308	3953.846154	1732.000000	1676.000000	55.819000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78.000000	4343.076923	4386.666667	4403.589744	3717.435897	4373.333333	4605.128205	4623.589744	4525.128205	4023.589744	4102.051282	4504.102564	4427.692308	4265.128205	3953.333333	1731.000000	1675.000000	55.834000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79.000000	4345.641026	4387.692308	4404.615385	3717.948718	4372.307692	4605.641026	4625.641026	4523.589744	4026.153846	4101.025641	4503.589744	4428.717949	4262.564103	3953.846154	1731.000000	1677.000000	55.834000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80.000000	4345.128205	4389.230769	4407.692308	3717.435897	4370.256410	4607.692308	4626.666667	4522.564103	4025.641026	4100.000000	4502.051282	4429.230769	4262.564103	3952.820513	1733.000000	1676.000000	55.850000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81.000000	4343.076923	4387.692308	4405.128205	3715.897436	4371.282051	4606.666667	4625.641026	4523.076923	4023.589744	4101.025641	4502.051282	4427.179487	4264.615385	3952.820513	1731.000000	1678.000000	55.850000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
82.000000	4345.128205	4388.205128	4404.615385	3715.384615	4370.256410	4607.692308	4624.102564	4522.051282	4024.615385	4101.538462	4504.615385	4430.769231	4266.153846	3956.410256	1731.000000	1679.000000	55.866000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83.000000	4345.641026	4389.230769	4405.128205	3713.333333	4369.230769	4608.205128	4624.615385	4522.564103	4024.615385	4102.564103	4503.589744	4430.769231	4264.615385	3955.384615	1731.000000	1679.000000	55.866000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84.000000	4345.128205	4389.743590	4403.076923	3712.820513	4368.205128	4606.666667	4623.076923	4523.589744	4022.564103	4104.102564	4502.564103	4428.717949	4268.717949	3955.897436	1731.000000	1679.000000	55.881000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85.000000	4344.102564	4386.153846	4403.589744	3714.871795	4370.256410	4606.666667	4624.102564	4523.076923	4022.051282	4103.076923	4502.051282	4427.692308	4266.666667	3952.307692	1731.000000	1679.000000	55.881000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
86.000000	4345.641026	4388.717949	4403.589744	3717.435897	4371.794872	4607.692308	4625.128205	4523.076923	4024.615385	4103.076923	4503.589744	4432.307692	4267.179487	3954.358974	1731.000000	1679.000000	55.897000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87.000000	4343.076923	4391.282051	4404.102564	3715.897436	4373.333333	4606.666667	4626.666667	4525.128205	4023.076923	4104.615385	4501.025641	4430.256410	4264.615385	3953.333333	1730.000000	1679.000000	55.897000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
88.000000	4345.641026	4391.794872	4404.615385	3714.358974	4372.820513	4609.230769	4624.102564	4523.589744	4024.615385	4103.589744	4504.615385	4430.769231	4268.717949	3956.410256	1729.000000	1679.000000	55.912000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
89.000000	4345.641026	4389.230769	4406.153846	3713.333333	4371.282051	4608.205128	4623.076923	4522.564103	4025.641026	4101.538462	4506.666667	4432.820513	4264.102564	3954.871795	1730.000000	1678.000000	55.912000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90.000000	4345.641026	4390.256410	4406.666667	3714.871795	4371.794872	4606.666667	4623.589744	4521.538462	4026.153846	4104.102564	4506.666667	4431.794872	4264.615385	3954.358974	1730.000000	1679.000000	55.928000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91.000000	4341.025641	4389.230769	4406.666667	3716.410256	4373.333333	4608.717949	4626.153846	4522.564103	4024.102564	4104.615385	4504.102564	4429.230769	4263.076923	3950.769231	1729.000000	1677.000000	55.928000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92.000000	4343.076923	4389.230769	4403.076923	3716.923077	4373.333333	4609.743590	4624.615385	4522.564103	4024.102564	4101.538462	4506.153846	4431.282051	4264.615385	3952.307692	1728.000000	1677.000000	55.944000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93.000000	4345.641026	4387.692308	4402.051282	3716.923077	4370.769231	4606.153846	4623.589744	4524.615385	4025.128205	4102.051282	4505.128205	4429.230769	4262.564103	3952.307692	1730.000000	1677.000000	55.944000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
94.000000	4346.666667	4386.666667	4404.102564	3716.410256	4369.743590	4607.179487	4624.615385	4525.128205	4024.615385	4103.076923	4504.102564	4428.717949	4264.102564	3952.307692	1731.000000	1675.000000	55.959000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95.000000	4342.564103	4387.692308	4406.153846	3715.897436	4370.769231	4609.230769	4625.641026	4524.615385	4022.564103	4102.051282	4505.128205	4430.256410	4264.615385	3950.256410	1731.000000	1677.000000	55.959000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
96.000000	4342.564103	4386.153846	4405.128205	3717.435897	4373.846154	4608.205128	4623.589744	4522.051282	4024.102564	4104.615385	4505.641026	4430.256410	4265.641026	3951.794872	1732.000000	1675.000000	55.975000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
97.000000	4344.615385	4384.615385	4405.641026	3716.923077	4374.358974	4606.666667	4623.589744	4522.564103	4024.615385	4107.179487	4504.615385	4428.205128	4266.666667	3954.871795	1732.000000	1675.000000	55.975000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
98.000000	4344.615385	4385.641026	4406.666667	3714.871795	4372.820513	4604.102564	4627.692308	4522.564103	4022.564103	4102.564103	4505.128205	4429.230769	4265.128205	3954.358974	1734.000000	1674.000000	55.991000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
99.000000	4345.641026	4388.717949	4406.666667	3717.948718	4370.769231	4603.589744	4627.179487	4522.051282	4023.589744	4099.487179	4506.153846	4431.794872	4266.666667	3951.282051	1734.000000	1674.000000	55.991000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100.000000	4346.153846	4386.666667	4405.128205	3720.000000	4372.820513	4606.666667	4625.641026	4524.102564	4025.128205	4101.538462	4504.615385	4429.743590	4265.128205	3950.769231	1734.000000	1674.000000	56.006000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101.000000	4347.692308	4386.153846	4401.025641	3716.923077	4371.794872	4607.179487	4625.641026	4525.128205	4024.102564	4104.615385	4503.589744	4429.743590	4265.641026	3956.923077	1733.000000	1674.000000	56.006000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102.000000	4344.102564	4385.641026	4400.512821	3713.333333	4370.256410	4604.102564	4628.205128	4525.128205	4022.051282	4103.589744	4502.564103	4429.230769	4263.076923	3953.846154	1734.000000	1673.000000	56.022000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
